LotArea,GrLivArea,Street,Alley,LotType,BldgType,HouseStyle,OverallQuality,OverallCondition,YearBuilt,Foundation,TotalBsmtSF,CentralAir,FullBath,HalfBath,GarageType,GarageCars,GarageArea,YearSold,SaleType,SaleCondition,SalePrice
10452,1094,Pave,NA,Inside,1Fam,1Story,6,5,1953,CBlock,1094,Y,1,0,Attchd,2,495,2008,WD,Normal,155000
10410,1656,Pave,NA,Inside,1Fam,1.5Fin,5,7,1916,Do Not use this Field in the Model,660,Y,2,1,Detchd,1,180,2009,WD,Normal,135000
7795,1432,Pave,NA,Inside,1Fam,2Story,7,5,2004,PConc,716,Y,2,1,Attchd,2,432,2009,WD,Normal,188500
11883,1504,Pave,NA,Inside,1Fam,1Story,7,5,1996,PConc,1504,Y,2,0,Attchd,2,478,2009,WD,Normal,203000
9084,1632,Pave,NA,Inside,1Fam,2Story,7,5,1998,PConc,935,Y,2,1,Attchd,2,462,2006,WD,Normal,176500
7438,1252,Pave,NA,Inside,1Fam,1.5Fin,5,8,1908,PConc,504,Y,1,0,Attchd,2,576,2006,WD,Normal,127000
7340,858,Pave,NA,Inside,1Fam,1Story,4,6,1971,CBlock,858,Y,1,0,Detchd,1,684,2007,WD,Normal,110000
7390,1098,Pave,NA,Inside,1Fam,1Story,5,7,1955,CBlock,1098,Y,1,0,Attchd,1,260,2008,WD,Normal,135000
16545,2450,Pave,NA,Inside,1Fam,2Story,8,5,1998,PConc,1284,Y,2,1,Attchd,3,1069,2009,WD,Normal,340000
9236,1494,Pave,NA,Inside,1Fam,1Story,6,5,1997,PConc,1479,Y,2,0,Attchd,2,576,2006,WD,Normal,217000
6820,1502,Pave,NA,Corner,TwnhsE,1Story,8,5,1985,Do Not use this Field in the Model,1488,Y,1,1,Attchd,2,528,2010,WD,Normal,212000
12984,1647,Pave,NA,Inside,1Fam,1Story,5,6,1977,CBlock,1430,Y,2,0,Attchd,2,621,2006,WD,Normal,217500
13680,1733,Pave,NA,CulDSac,1Fam,1Story,3,5,1955,Slab,0,Y,2,0,Attchd,2,452,2009,WD,Normal,139600
8475,952,Pave,NA,Inside,1Fam,1Story,4,7,1956,Do Not use this Field in the Model,952,Y,1,0,Detchd,1,283,2008,WD,Normal,135750
10678,2872,Pave,NA,Inside,1Fam,1.5Fin,8,5,1992,PConc,1683,Y,2,1,Attchd,2,541,2007,WD,Normal,285000
11170,2514,Pave,NA,Corner,1Fam,2Story,7,5,1990,Wood,1216,Y,2,1,Attchd,2,693,2006,WD,Normal,250000
8500,1422,Pave,NA,FR2,1Fam,1Story,7,5,2004,PConc,1422,Y,2,0,Attchd,2,626,2007,WD,Normal,179600
13101,1728,Pave,NA,Inside,Duplex,1Story,5,5,1965,CBlock,1728,Y,2,0,Detchd,2,576,2008,WD,Normal,142600
10440,1539,Pave,Grvl,Inside,1Fam,2Story,5,8,1904,PConc,650,Y,2,0,Detchd,2,686,2008,WD,Normal,157500
4435,848,Pave,NA,Inside,TwnhsE,1Story,6,5,2004,PConc,848,Y,1,0,Attchd,2,420,2006,WD,Normal,155900
8640,1372,Pave,NA,Inside,1Fam,1Story,7,5,2007,PConc,1372,Y,2,0,Attchd,2,529,2008,New,Partial,250580
4043,1069,Pave,NA,Inside,TwnhsE,1Story,6,6,1977,CBlock,1069,Y,2,0,Attchd,2,440,2008,COD,Abnorml,140000
8068,2267,Pave,NA,Inside,1Fam,2Story,6,5,2002,PConc,1010,Y,2,1,BuiltIn,2,,2009,ConLI,Normal,200000
8250,1211,Pave,NA,Inside,1Fam,1Story,5,5,1968,CBlock,952,Y,1,0,Attchd,1,322,2008,WD,Normal,134000
7252,858,Pave,NA,CulDSac,1Fam,SFoyer,5,5,1982,CBlock,858,Y,1,0,Detchd,2,576,2009,WD,Normal,134900
6171,1608,Pave,NA,Inside,1Fam,1.5Fin,6,6,1925,BrkTil,976,Y,2,1,Detchd,1,216,2009,WD,Normal,137450
11050,2153,Pave,NA,Inside,1Fam,2Story,9,5,2000,PConc,1440,Y,2,1,Attchd,3,736,2009,WD,Normal,313000
10791,1296,Pave,NA,Inside,Duplex,1Story,4,5,1967,Slab,0,Y,2,0,CarPort,2,516,2006,WD,Normal,90000
9350,1265,Pave,NA,Inside,1Fam,SLvl,5,8,1965,PConc,1219,Y,2,0,Attchd,2,502,2008,WD,Normal,179900
10395,1032,Pave,NA,FR2,1Fam,SLvl,6,6,1978,CBlock,1032,Y,2,0,Attchd,2,564,2007,WD,Normal,148000
9717,10780,Pave,NA,Inside,1Fam,1Story,5,6,1950,CBlock,1078,Y,1,0,Attchd,1,240,2010,WD,Normal,142125
11764,2270,Pave,NA,CulDSac,1Fam,2Story,8,7,1999,Do Not use this Field in the Model,1152,Y,2,1,Attchd,3,671,2010,WD,Normal,290000
3696,1088,Pave,NA,Inside,TwnhsE,1Story,8,5,1986,CBlock,1074,Y,1,1,Attchd,2,461,2007,WD,Normal,170000
8800,1140,Pave,Grvl,Corner,1Fam,1.5Fin,4,7,1910,BrkTil,576,Y,1,0,NA,0,0,2010,WD,Normal,96500
15611,1126,Pave,NA,Corner,1Fam,1Story,5,6,1977,PConc,1126,Y,2,0,Attchd,2,540,2008,WD,Abnorml,175000
12493,1100,Pave,NA,Inside,1Fam,1Story,4,5,1960,PConc,1100,Y,1,0,Attchd,1,312,2008,WD,Normal,141000
8850,1690,Pave,NA,Corner,1Fam,2.5Unf,7,6,1916,BrkTil,815,Y,1,0,Detchd,1,225,2006,ConLw,Normal,144000
10800,1768,Pave,NA,Inside,1Fam,2.5Unf,7,7,1914,BrkTil,880,N,1,1,Detchd,2,320,2006,WD,Normal,163000
13053,1848,Pave,Pave,Inside,1Fam,1.5Fin,6,7,1923,BrkTil,833,Y,1,1,Detchd,2,370,2008,WD,Normal,207000
13695,1114,Pave,NA,Inside,1Fam,1Story,5,5,2004,PConc,1114,Y,1,1,Detchd,2,576,2008,WD,Normal,159000
10552,1700,Pave,NA,Inside,1Fam,1Story,5,5,1959,CBlock,1398,Y,1,1,Attchd,2,447,2010,WD,Normal,165500
7200,1048,Pave,NA,Inside,1Fam,1Story,5,5,1950,CBlock,0,Y,1,0,Detchd,2,420,2008,WD,Normal,98300
2117,1525,Pave,NA,Inside,Twnhs,2Story,6,5,2000,PConc,756,Y,2,1,Detchd,2,440,2007,WD,Normal,177000
9200,938,Pave,NA,CulDSac,1Fam,1Story,5,6,1975,CBlock,938,Y,1,0,Detchd,1,308,2008,WD,Normal,130250
10120,1889,Pave,NA,Inside,2fmCon,2.5Unf,7,4,1910,CBlock,925,N,1,1,Detchd,1,308,2007,WD,Normal,122000
4130,729,Pave,NA,Inside,1Fam,1Story,3,6,1935,CBlock,270,Y,1,0,NA,0,0,2008,WD,Normal,52000
9360,1381,Pave,NA,Inside,1Fam,1Story,6,7,1972,CBlock,1161,Y,1,1,Attchd,2,676,2010,WD,Normal,197500
7200,804,Pave,NA,Corner,1Fam,1Story,5,7,1940,CBlock,788,Y,1,0,Attchd,1,240,2010,WD,Abnorml,119000
53504,3279,Pave,NA,CulDSac,1Fam,2Story,8,5,2003,PConc,1650,Y,3,1,BuiltIn,3,841,2010,WD,Normal,538000
10721,1252,Pave,NA,Inside,1Fam,1Story,6,6,1959,CBlock,1252,Y,1,0,Detchd,2,528,2008,WD,Normal,142000
10918,2080,Pave,NA,Inside,1Fam,2Story,7,9,1926,BrkTil,1276,Y,1,1,Detchd,1,282,2009,WD,Normal,234000
8405,1529,Pave,NA,Inside,1Fam,1.5Fin,4,3,1945,Slab,0,N,2,0,Detchd,1,240,2009,WD,Normal,98000
14948,2713,Pave,NA,Inside,1Fam,2Story,9,5,2008,PConc,1452,Y,2,1,Attchd,3,858,2008,New,Partial,446261
10316,1865,Pave,NA,Inside,1Fam,2Story,7,5,2000,PConc,992,Y,2,1,Attchd,3,839,2008,WD,Normal,235000
7804,1981,Pave,NA,Inside,1Fam,1.5Fin,4,3,1928,BrkTil,1122,Y,2,0,Detchd,2,576,2009,WD,Normal,135000
21000,2259,Pave,NA,Corner,1Fam,1Story,6,5,1953,CBlock,1809,Y,2,0,Basment,2,450,2007,COD,Abnorml,217000
7800,2008,Pave,NA,Inside,1Fam,2Story,5,8,1948,CBlock,896,Y,3,0,Attchd,1,230,2006,WD,Normal,225000
12513,1738,Pave,NA,FR2,1Fam,1.5Fin,4,4,1920,BrkTil,715,Y,2,0,Attchd,1,368,2009,WD,Normal,104900
17104,1496,Pave,NA,Inside,1Fam,2Story,7,5,2006,PConc,654,Y,2,1,Attchd,2,426,2006,New,Partial,179665
57200,1687,Pave,NA,Inside,1Fam,1Story,5,5,1948,CBlock,747,Y,1,0,Detchd,2,572,2010,WD,Normal,160000
6120,854,Pave,NA,Corner,1Fam,1.5Unf,7,8,1929,BrkTil,832,Y,1,0,Detchd,2,,2007,WD,Normal,132000
6768,912,Pave,NA,Inside,1Fam,1Story,6,8,1961,CBlock,912,Y,1,0,Detchd,1,288,2008,WD,Normal,142000
11210,1614,Pave,NA,Inside,1Fam,1Story,7,5,2005,PConc,1614,Y,2,0,Attchd,3,865,2006,New,Partial,221500
9500,1394,Pave,NA,Inside,1Fam,1Story,6,5,1963,Do Not use this Field in the Model,1394,Y,1,1,Attchd,2,514,2009,WD,Normal,159000
12461,1624,Pave,NA,Corner,1Fam,1Story,8,5,1994,PConc,1624,Y,2,0,Attchd,3,757,2006,WD,Normal,262000
10768,1437,Pave,NA,Corner,1Fam,1Story,5,8,1976,CBlock,1437,Y,2,0,Attchd,2,528,2007,WD,Normal,218000
12227,2872,Pave,NA,Corner,1Fam,2Story,6,7,1977,CBlock,1330,Y,2,1,Attchd,2,619,2008,WD,Normal,272000
9938,1949,Pave,NA,Inside,1Fam,2Story,7,5,1993,PConc,1050,Y,2,1,Attchd,2,574,2010,WD,Normal,236000
7820,1869,Pave,NA,Inside,TwnhsE,1Story,9,5,2007,PConc,1869,Y,2,0,Attchd,2,617,2007,New,Partial,318061
10970,1026,Pave,NA,Inside,1Fam,SLvl,6,6,1978,CBlock,940,Y,1,0,Detchd,2,576,2008,WD,Normal,147000
10182,1660,Pave,NA,CulDSac,1Fam,1Story,8,5,2006,PConc,1660,Y,2,0,Attchd,2,500,2006,New,Partial,290000
10728,1939,Pave,NA,Inside,1Fam,2Story,8,5,2006,Do Not use this Field in the Model,1095,Y,2,1,Attchd,3,1053,2006,New,Partial,266000
9100,864,Pave,NA,Corner,1Fam,1Story,5,5,1958,CBlock,864,Y,1,0,Detchd,2,624,2006,WD,Normal,129900
7837,1571,Pave,NA,Inside,1Fam,2Story,6,7,1993,PConc,799,Y,2,1,Attchd,2,380,2009,WD,Normal,178000
10206,1563,Pave,NA,Inside,1Fam,1Story,8,5,2007,PConc,1563,Y,2,0,Attchd,3,758,2008,WD,Normal,245000
12444,1932,Pave,NA,FR2,1Fam,1Story,8,5,2008,PConc,1932,Y,2,0,Attchd,3,774,2008,New,Partial,394617
8004,1935,Pave,NA,Inside,1Fam,2Story,8,5,2009,Do Not use this Field in the Model,832,Y,2,1,BuiltIn,2,552,2009,New,Partial,263435
4230,1352,Pave,Pave,Corner,TwnhsE,1Story,7,5,2006,PConc,1352,Y,2,0,Attchd,2,466,2007,New,Partial,208900
16659,2263,Pave,NA,Corner,1Fam,2Story,7,7,1977,CBlock,795,Y,2,1,Attchd,2,539,2006,WD,Normal,235000
15611,1919,Pave,NA,Inside,1Fam,2Story,8,5,2006,PConc,1079,Y,2,1,Attchd,2,685,2006,New,Partial,233230
13125,1803,Pave,NA,Corner,1Fam,1Story,5,4,1957,CBlock,1134,Y,2,0,Attchd,2,484,2006,WD,Normal,155000
7931,1269,Pave,NA,Inside,1Fam,1Story,5,6,1960,CBlock,1269,Y,1,1,Detchd,1,308,2008,WD,Normal,155000
10680,2136,Pave,NA,Inside,1Fam,1Story,5,3,1951,CBlock,2136,N,2,0,Detchd,2,528,2006,WD,Normal,137900
8335,1124,Pave,NA,Corner,1Fam,1Story,5,5,1954,Slab,0,Y,1,0,NA,0,0,2006,WD,Normal,93000
8800,1040,Pave,NA,Inside,1Fam,1Story,5,7,1977,CBlock,1040,Y,2,0,Detchd,2,484,2009,WD,Normal,150500
9600,1668,Pave,NA,Inside,1Fam,1.5Fin,6,8,1950,CBlock,856,Y,1,1,Attchd,1,271,2009,WD,Normal,140000
9000,1792,Pave,NA,FR2,Duplex,2Story,5,5,1974,CBlock,896,Y,2,2,NA,0,0,2009,WD,Normal,136000
4426,848,Pave,NA,Inside,TwnhsE,1Story,6,5,2004,PConc,848,Y,1,0,Attchd,2,420,2010,WD,Normal,143000
7700,882,Pave,NA,Corner,1Fam,1Story,5,5,1972,CBlock,882,Y,1,0,Detchd,2,461,2007,WD,Normal,112500
8280,932,Pave,NA,Inside,1Fam,1Story,6,5,1950,CBlock,932,Y,1,0,Attchd,1,306,2007,WD,Normal,124000
7180,864,Pave,NA,Inside,1Fam,1Story,5,7,1972,Do Not use this Field in the Model,864,Y,1,0,Detchd,1,352,2008,WD,Normal,127000
12182,1541,Pave,NA,Corner,1Fam,1Story,7,5,2005,PConc,1541,Y,2,0,Attchd,2,532,2010,New,Partial,220000
9000,1959,Pave,NA,Inside,1Fam,2Story,8,5,2006,PConc,1088,Y,2,1,Attchd,3,1025,2007,WD,Normal,270000
9600,1520,Pave,NA,Inside,1Fam,SLvl,6,6,1955,CBlock,1156,Y,1,0,Basment,1,364,2010,WD,Normal,153000
5306,1767,Pave,NA,Inside,TwnhsE,2Story,7,7,1987,PConc,1064,Y,2,0,Attchd,2,504,2006,WD,Normal,239000
11228,2097,Pave,NA,CulDSac,1Fam,2Story,7,5,1993,PConc,1080,Y,2,1,Attchd,3,678,2008,WD,Normal,228000
3950,1224,Pave,Grvl,Inside,1Fam,1.5Fin,6,8,1926,CBlock,818,Y,1,0,Detchd,1,210,2009,WD,Normal,115000
7763,1283,Pave,NA,Inside,1Fam,1Story,5,7,1962,CBlock,931,Y,1,0,Detchd,2,506,2008,WD,Normal,140000
35133,1572,Grvl,NA,Inside,1Fam,1Story,5,4,1963,CBlock,1572,Y,1,1,2Types,3,995,2007,WD,Normal,186700
18890,2620,Pave,NA,Inside,Duplex,1.5Fin,5,5,1977,CBlock,1361,Y,2,2,BuiltIn,2,600,2007,WD,Normal,190000
3684,1555,Pave,NA,Inside,TwnhsE,1Story,7,5,2007,PConc,1373,Y,2,0,Attchd,3,660,2009,WD,Normal,174000
8530,1474,Pave,NA,Inside,1Fam,SLvl,7,5,1995,PConc,384,Y,2,1,BuiltIn,2,400,2009,WD,Normal,168500
8029,1456,Pave,NA,Inside,1Fam,2Story,6,5,2005,PConc,728,Y,2,1,Attchd,2,400,2008,WD,Normal,176000
13400,1086,Pave,NA,Inside,1Fam,SLvl,5,5,1966,CBlock,1024,Y,1,0,Attchd,2,484,2006,WD,Normal,159950
9600,1050,Pave,NA,Inside,1Fam,1Story,5,6,1956,CBlock,1050,Y,1,0,Attchd,1,338,2009,WD,Normal,128900
11065,1970,Pave,NA,Inside,1Fam,2Story,8,5,2006,PConc,1085,Y,2,1,BuiltIn,3,753,2006,New,Partial,281000
9600,1472,Pave,Grvl,Inside,1Fam,1.5Fin,5,8,1925,PConc,702,Y,1,0,Detchd,1,250,2007,WD,Normal,125000
36500,1582,Pave,NA,Inside,1Fam,1Story,5,5,1964,CBlock,1624,Y,2,0,Attchd,2,390,2006,WD,Normal,190000
1491,630,Pave,NA,Inside,TwnhsE,SFoyer,4,6,1972,CBlock,630,Y,1,0,NA,0,0,2010,WD,Normal,75500
25419,3112,Pave,NA,Corner,1Fam,2Story,8,4,1918,Do Not use this Field in the Model,1360,Y,2,0,Detchd,2,795,2006,WD,Abnorml,235000
12168,3194,Pave,NA,Inside,1Fam,2Story,8,6,1934,PConc,965,Y,2,1,Basment,2,380,2007,WD,Alloca,359100
7207,858,Pave,NA,Inside,1Fam,1Story,5,7,1958,CBlock,858,Y,1,0,NA,0,0,2010,WD,Normal,116500
8765,951,Pave,Grvl,Inside,1Fam,1Story,4,6,1936,BrkTil,951,N,1,0,Detchd,1,327,2006,WD,Abnorml,106500
7800,1268,Pave,NA,Inside,1Fam,1Story,5,6,1954,Do Not use this Field in the Model,1268,Y,1,0,Attchd,1,244,2010,WD,Normal,132000
11287,1982,Pave,NA,Inside,1Fam,2Story,7,6,1989,Do Not use this Field in the Model,807,Y,2,1,Attchd,2,575,2007,WD,Normal,228500
11988,1244,Pave,NA,Corner,1Fam,1Story,6,6,1957,CBlock,1244,Y,1,1,Attchd,1,336,2007,WD,Normal,150000
15602,1801,Pave,NA,Inside,1Fam,1Story,7,8,1959,CBlock,1501,Y,2,0,Attchd,2,484,2010,WD,Normal,289000
13704,1541,Pave,NA,Corner,1Fam,1Story,7,5,2001,PConc,1541,Y,2,0,Attchd,3,843,2006,WD,Normal,205000
16059,2417,Pave,NA,Corner,1Fam,2Story,8,5,1991,CBlock,1288,Y,2,1,Attchd,2,462,2006,WD,Normal,260000
11957,1574,Pave,NA,Inside,1Fam,1Story,8,5,2006,PConc,1574,Y,2,0,Attchd,3,824,2008,WD,Normal,232000
7596,1960,Pave,Grvl,Inside,Duplex,2Story,5,5,1952,CBlock,960,Y,2,0,Detchd,2,400,2009,COD,Normal,124500
9303,1756,Pave,NA,Corner,1Fam,2Story,6,5,1996,PConc,872,Y,2,1,Attchd,2,422,2007,WD,Normal,204000
8926,960,Pave,NA,Corner,1Fam,1Story,4,3,1956,CBlock,672,Y,1,0,Basment,1,288,2009,COD,Abnorml,112000
8470,1526,Pave,NA,Corner,1Fam,1.5Fin,3,2,1915,CBlock,1013,N,1,0,NA,0,0,2009,ConLD,Abnorml,85000
4500,1216,Pave,NA,FR2,Twnhs,1Story,6,5,1998,PConc,1216,Y,2,0,Attchd,2,402,2006,WD,Normal,164000
9900,2646,Pave,NA,Inside,1Fam,2Story,7,5,1993,PConc,1347,Y,2,1,Attchd,3,656,2009,WD,Normal,260000
18000,894,Grvl,NA,Inside,1Fam,1Story,3,4,1935,CBlock,894,Y,1,0,Detchd,3,1248,2008,ConLD,Normal,81000
15865,2217,Pave,NA,Inside,1Fam,1Story,8,6,1970,PConc,2217,Y,2,0,Attchd,2,621,2007,WD,Normal,268000
8877,816,Pave,NA,Inside,1Fam,1Story,4,6,1938,CBlock,816,Y,1,0,Detchd,1,288,2009,WD,Normal,100000
4426,848,Pave,NA,Inside,TwnhsE,1Story,6,5,2004,PConc,848,Y,1,0,Attchd,2,,2008,WD,Normal,149300
9492,1376,Pave,NA,Inside,1Fam,1.5Fin,5,5,1941,CBlock,768,Y,1,0,Attchd,1,240,2007,WD,Normal,105000
9364,1352,Pave,NA,Corner,1Fam,2Story,6,7,1969,CBlock,663,Y,1,1,Attchd,1,299,2010,WD,Normal,158000
10859,1097,Pave,NA,Corner,1Fam,1Story,5,5,1994,PConc,1097,Y,1,1,Attchd,2,672,2009,WD,Normal,145000
10084,1694,Pave,NA,Inside,1Fam,1Story,8,5,2004,PConc,1686,Y,2,0,Attchd,2,636,2007,WD,Normal,307000
8532,1297,Pave,NA,Inside,1Fam,1Story,5,6,1954,CBlock,1297,Y,1,0,Attchd,2,498,2009,WD,Normal,153000
10355,1214,Pave,NA,Corner,1Fam,1Story,5,5,1967,CBlock,1214,Y,2,0,Attchd,1,318,2007,WD,Normal,143000
2651,1382,Pave,NA,FR2,Twnhs,2Story,7,5,2000,PConc,673,Y,2,1,Detchd,2,490,2006,WD,Normal,165000
10400,1682,Pave,NA,Inside,1Fam,1Story,7,6,1970,PConc,1304,Y,2,0,Attchd,2,530,2008,WD,Normal,174000
10208,2344,Pave,NA,Inside,1Fam,2Story,7,5,1996,PConc,1264,Y,2,1,Attchd,3,889,2009,WD,Normal,265000
13005,2353,Pave,NA,Corner,1Fam,2Story,7,7,1980,CBlock,845,Y,2,1,Attchd,2,484,2009,WD,Normal,260000
5664,1659,Pave,NA,Inside,TwnhsE,1Story,8,5,2000,PConc,1501,Y,2,0,Attchd,2,499,2009,WD,Normal,278000
4280,694,Pave,NA,Inside,1Fam,1Story,5,6,1913,PConc,440,N,1,0,Detchd,1,352,2007,WD,Normal,90350
7018,1535,Pave,NA,Inside,Duplex,1Story,5,5,1979,Slab,0,Y,2,0,Attchd,2,410,2009,WD,Alloca,118964
23595,1524,Pave,NA,Inside,1Fam,1Story,7,6,1979,PConc,1332,Y,0,1,Attchd,2,586,2010,WD,Normal,260000
9120,1261,Pave,NA,Inside,1Fam,1Story,6,6,1958,CBlock,1261,Y,1,0,Attchd,2,433,2008,WD,Normal,163000
7588,1802,Pave,NA,Inside,1Fam,2Story,7,6,1920,BrkTil,793,Y,1,1,Detchd,1,216,2006,WD,Normal,200100
8450,894,Pave,NA,Inside,1Fam,1Story,5,8,1965,CBlock,894,Y,1,0,Detchd,1,336,2010,WD,Normal,138500
1533,1344,Pave,NA,Inside,Twnhs,2Story,4,6,1970,CBlock,546,Y,1,1,NA,0,0,2009,WD,Normal,97000
4712,1230,Pave,NA,Inside,1Fam,1.5Fin,4,7,1946,CBlock,747,Y,1,1,Detchd,1,305,2006,WD,Abnorml,121600
10832,1895,Pave,NA,Corner,1Fam,2Story,7,5,1994,PConc,712,Y,2,1,Attchd,2,409,2008,WD,Normal,194500
12342,1422,Pave,NA,Inside,1Fam,1Story,5,5,1960,CBlock,978,Y,1,0,Attchd,1,286,2007,WD,Normal,139900
9000,1750,Pave,Grvl,Corner,1Fam,2Story,5,6,1880,BrkTil,636,Y,1,0,Detchd,1,240,2006,WD,Abnorml,124000
19296,1382,Pave,NA,Corner,1Fam,SLvl,6,5,1962,CBlock,1362,Y,1,0,Attchd,2,884,2009,WD,Normal,176000
11888,2134,Pave,Pave,Inside,1Fam,2.5Unf,6,6,1916,BrkTil,844,N,2,0,Detchd,2,441,2009,WD,Normal,214500
7200,900,Pave,NA,Corner,1Fam,1Story,5,7,1951,CBlock,900,Y,1,0,Detchd,2,576,2010,WD,Normal,134800
11645,1734,Pave,NA,Inside,1Fam,1Story,7,5,2005,PConc,1734,Y,2,0,Attchd,2,660,2006,WD,Normal,260000
8472,816,Grvl,NA,Corner,Duplex,1Story,5,5,1963,CBlock,816,N,1,0,CarPort,2,516,2010,WD,Normal,110000
1477,630,Pave,NA,Inside,TwnhsE,SFoyer,4,4,1970,CBlock,630,Y,1,0,Attchd,1,286,2009,WD,Normal,80000
6000,901,Pave,NA,Corner,1Fam,1Story,4,7,1954,CBlock,901,Y,1,0,Detchd,1,281,2008,WD,Normal,107900
8750,1716,Pave,NA,Inside,1Fam,2Story,7,5,1996,PConc,880,Y,2,1,Attchd,2,512,2009,WD,Normal,191000
12702,882,Pave,NA,Inside,1Fam,1Story,5,5,1956,PConc,0,Y,1,0,Detchd,1,308,2008,WD,Normal,97000
8000,1658,Pave,NA,Inside,1Fam,2Story,6,5,1995,PConc,773,Y,2,1,Attchd,2,431,2008,WD,Normal,188000
18800,1574,Pave,NA,FR2,1Fam,2Story,6,5,1976,Do Not use this Field in the Model,796,Y,2,1,Attchd,2,566,2006,WD,Normal,190000
10237,1484,Pave,NA,Inside,1Fam,2Story,6,5,2005,PConc,783,Y,2,1,Attchd,2,393,2007,New,Partial,178900
9675,1971,Pave,NA,Inside,1Fam,2Story,7,5,2005,PConc,1113,Y,2,1,Attchd,2,689,2009,WD,Normal,253000
12665,2482,Pave,NA,Inside,1Fam,2Story,8,5,2005,PConc,1094,Y,2,1,BuiltIn,3,642,2007,WD,Normal,281213
8724,894,Pave,NA,Inside,1Fam,1Story,5,5,1968,CBlock,894,Y,1,0,Attchd,2,450,2007,WD,Normal,129000
12144,1268,Pave,NA,Inside,1Fam,1Story,5,7,1949,CBlock,832,Y,1,0,Attchd,1,288,2009,WD,Normal,133000
7750,1419,Pave,NA,Inside,1Fam,SLvl,8,5,2002,PConc,408,Y,2,1,BuiltIn,2,527,2009,WD,Normal,184100
10800,2554,Pave,Grvl,Inside,1Fam,2Story,7,8,1890,BrkTil,718,Y,1,1,Detchd,2,704,2007,WD,Normal,159500
8777,2200,Pave,NA,Inside,Duplex,1.5Fin,5,7,1900,CBlock,1272,Y,2,2,NA,0,0,2008,WD,Normal,145900
5868,936,Pave,NA,Inside,1Fam,1Story,5,7,1956,CBlock,936,Y,1,0,Attchd,1,308,2010,WD,Normal,129000
10762,1983,Pave,NA,CulDSac,1Fam,2Story,7,5,1999,PConc,978,Y,2,1,Attchd,2,490,2009,WD,Normal,225000
14781,1787,Pave,NA,CulDSac,1Fam,1Story,8,5,2001,PConc,1753,Y,2,0,Attchd,3,748,2006,WD,Normal,275000
7742,955,Pave,NA,Inside,1Fam,1Story,5,7,1966,CBlock,955,Y,1,0,Attchd,1,386,2007,WD,Normal,127000
8480,1216,Pave,NA,Inside,1Fam,1.5Fin,5,5,1947,CBlock,832,Y,1,0,Detchd,1,336,2008,COD,Abnorml,118500
8633,1476,Pave,NA,FR2,1Fam,2Story,6,5,2005,PConc,738,Y,2,1,Attchd,2,540,2009,WD,Normal,173500
9760,1611,Pave,NA,Inside,1Fam,2Story,6,6,1964,CBlock,780,Y,1,1,Attchd,2,442,2008,WD,Normal,167900
8400,1694,Pave,NA,Inside,1Fam,1.5Fin,6,5,1925,PConc,1181,Y,2,0,Detchd,2,576,2008,WD,Normal,136500
11275,1991,Pave,NA,Corner,1Fam,1.5Fin,6,7,1932,CBlock,854,Y,1,1,Detchd,2,432,2007,WD,Normal,220000
11639,1428,Pave,NA,Corner,1Fam,1Story,7,5,2007,PConc,1428,Y,2,0,Attchd,2,480,2008,New,Partial,182000
14850,1092,Pave,NA,Inside,1Fam,1Story,5,5,1957,CBlock,1092,Y,1,0,Attchd,1,299,2006,WD,Normal,141000
8854,952,Pave,NA,Inside,1Fam,1.5Unf,6,6,1916,BrkTil,952,N,1,0,Detchd,1,,2009,WD,Normal,121000
6858,1647,Pave,NA,Corner,1Fam,2Story,6,4,1915,PConc,806,N,1,1,Detchd,1,216,2010,WD,Normal,128000
9600,1096,Pave,NA,Corner,1Fam,1.5Fin,6,5,1924,BrkTil,572,N,1,0,NA,0,0,2008,WD,Normal,79000
8816,1052,Pave,NA,Inside,1Fam,SLvl,6,7,1971,CBlock,1010,Y,1,0,Attchd,2,440,2010,WD,Normal,155000
7910,1507,Pave,NA,Inside,1Fam,SLvl,5,5,1960,CBlock,1075,Y,2,0,Basment,1,404,2008,WD,Normal,127000
7082,1928,Pave,NA,Inside,2fmCon,2Story,5,8,1916,PConc,686,Y,2,0,NA,0,0,2006,WD,Normal,160000
1890,1218,Pave,NA,Inside,Twnhs,2Story,6,5,1973,CBlock,672,Y,1,1,Detchd,1,264,2007,WD,Normal,113000
12589,1484,Pave,NA,Inside,1Fam,2Story,6,5,2005,PConc,742,Y,2,1,Attchd,2,390,2009,WD,Normal,174000
9452,2392,Pave,NA,Inside,1Fam,2Story,8,5,1997,PConc,1396,Y,2,1,Attchd,3,870,2006,WD,Normal,348000
8767,1310,Pave,NA,Inside,1Fam,1Story,7,5,2005,PConc,1310,Y,2,0,Attchd,2,400,2006,New,Partial,164990
13682,2945,Pave,NA,CulDSac,1Fam,2Story,10,5,2006,PConc,1410,Y,3,1,BuiltIn,3,641,2006,New,Partial,438780
10400,1872,Pave,NA,Inside,1Fam,1Story,7,5,1988,CBlock,1845,Y,2,0,Attchd,2,604,2006,WD,Normal,241500
9018,1456,Pave,NA,Inside,1Fam,2Story,7,5,2007,PConc,728,Y,2,1,Attchd,2,400,2007,New,Partial,179540
5500,1316,Pave,NA,Corner,1Fam,1.5Fin,5,7,1929,BrkTil,926,Y,1,0,Detchd,2,484,2010,WD,Normal,130000
17671,1742,Pave,Grvl,Corner,1Fam,2Story,8,9,1882,BrkTil,916,Y,1,1,Attchd,2,424,2009,WD,Normal,168000
